PO_NUMBER,INVOICE_ID,INVOICE_NUM,SOURCE,INV_LINE_NUMBER,ACCOUNT_CODE,COMPANY_CODE,MIC,INVOICE_DATE,INVOICE_AMOUNT,TRAN_AMOUNT,EXTC,STATE,VENDOR_NAME,INVOICE_FR,FINAL_DESCRIPTION,PROJ_NUM,TAX_AMOUNT,TAX_TYPE,ACCOUNTING_DATE,NORAD_FLAG,DRIVERID,invoice_month,invoice_year
null,349408742,2168608815,GAIM,5,1330.911,QF97,,2023-01-03,22809.2600000000,0,CYD,II,TATA TELESERVICES (M) LTD>8A IN,3494087425,Prepaid-GAIM-Circuit Expense | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408742,2168608815,GAIM,5,1300.9102,QF97,,2023-01-03,22809.2600000000,0,CYD,II,TATA TELESERVICES (M) LTD>8A IN,3494087425,Prepaid Tax-Other-Value Added Tax | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408747,4844908113,GAIM,3,1300.9102,QF97,,2023-01-03,67503.2200000000,5149,CYD,II,TATA TELESERVICES LIMITED.>8A IN,3494087473,Prepaid Tax-Other-Value Added Tax | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408747,4844908113,GAIM,3,1330.911,QF97,,2023-01-03,67503.2200000000,5149,CYD,II,TATA TELESERVICES LIMITED.>8A IN,3494087473,Prepaid-GAIM-Circuit Expense | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408750,2168609652,GAIM,2,1330.911,QF97,,2023-01-03,124124.8900000000,105191,CYD,II,TATA TELESERVICES (M) LTD>8A IN,3494087502,Prepaid-GAIM-Circuit Expense | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408765,4844908367,GAIM,5,1330.911,QF97,,2023-01-03,171100.0000000000,0,CYD,II,TATA TELESERVICES LIMITED.>8A IN,3494087655,Prepaid-GAIM-Circuit Expense | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408765,4844908367,GAIM,5,1300.9102,QF97,,2023-01-03,171100.0000000000,0,CYD,II,TATA TELESERVICES LIMITED.>8A IN,3494087655,Prepaid Tax-Other-Value Added Tax | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408780,2168612204,GAIM,2,1330.911,QF97,,2023-01-03,146025.0000000000,123750,CYD,II,TATA TELESERVICES (M) LTD>8A IN,3494087802,Prepaid-GAIM-Circuit Expense | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408780,2168612204,GAIM,3,1300.9102,QF97,,2023-01-03,146025.0000000000,11138,CYD,II,TATA TELESERVICES (M) LTD>8A IN,3494087803,Prepaid Tax-Other-Value Added Tax | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408780,2168612204,GAIM,3,1330.911,QF97,,2023-01-03,146025.0000000000,11138,CYD,II,TATA TELESERVICES (M) LTD>8A IN,3494087803,Prepaid-GAIM-Circuit Expense | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408788,2168612594,GAIM,6,1330.911,QF97,,2023-01-03,150450.0000000000,-127500,CYD,II,TATA TELESERVICES (M) LTD>8A IN,3494087886,Prepaid-GAIM-Circuit Expense | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408816,2168613399,GAIM,2,1330.911,QF97,,2023-01-03,41373.2800000000,35062,CYD,II,TATA TELESERVICES (M) LTD>8A IN,3494088162,Prepaid-GAIM-Circuit Expense | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408821,5072536801,GAIM,4,1330.911,QF97,,2023-01-03,708.0000000000,600,CYD,II,TATA TELESERVICES LIMITED.>8A IN,3494088214,Prepaid-GAIM-Circuit Expense | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408841,5302339451,GAIM,4,1330.911,QF97,,2023-01-03,50776.3200000000,43031,CYD,II,TATA TELESERVICES LIMITED.>8A IN,3494088414,Prepaid-GAIM-Circuit Expense | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408858,2168615721,GAIM,2,1330.911,QF97,,2023-01-03,88500.0000000000,75000,CYD,II,TATA TELESERVICES (M) LTD>8A IN,3494088582,Prepaid-GAIM-Circuit Expense | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408866,2168616255,GAIM,3,1300.9102,QF97,,2023-01-03,120356.8500000000,9180,CYD,II,TATA TELESERVICES (M) LTD>8A IN,3494088663,Prepaid Tax-Other-Value Added Tax | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408866,2168616255,GAIM,3,1330.911,QF97,,2023-01-03,120356.8500000000,9180,CYD,II,TATA TELESERVICES (M) LTD>8A IN,3494088663,Prepaid-GAIM-Circuit Expense | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408876,2168625665,GAIM,5,1330.911,QF97,,2023-01-03,71242.5000000000,0,CYD,II,TATA TELESERVICES (M) LTD>8A IN,3494088765,Prepaid-GAIM-Circuit Expense | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408876,2168625665,GAIM,5,1300.9102,QF97,,2023-01-03,71242.5000000000,0,CYD,II,TATA TELESERVICES (M) LTD>8A IN,3494088765,Prepaid Tax-Other-Value Added Tax | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408877,6590292178,GAIM,4,1330.911,QF97,,2023-01-03,42977.6600000000,36422,CYD,II,TATA TELESERVICES LIMITED.>8A IN,3494088774,Prepaid-GAIM-Circuit Expense | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408892,6590292373,GAIM,6,1330.911,QF97,,2023-01-03,60803.2200000000,-51528,CYD,II,TATA TELESERVICES LIMITED.>8A IN,3494088926,Prepaid-GAIM-Circuit Expense | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408902,6590293004,GAIM,3,1330.911,QF97,,2023-01-03,66209.3800000000,5050,CYD,II,TATA TELESERVICES LIMITED.>8A IN,3494089023,Prepaid-GAIM-Circuit Expense | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408902,6590293004,GAIM,3,1300.9102,QF97,,2023-01-03,66209.3800000000,5050,CYD,II,TATA TELESERVICES LIMITED.>8A IN,3494089023,Prepaid Tax-Other-Value Added Tax | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408916,3015388988,GAIM,1,1300.9102,QF97,,2023-01-03,33187.3600000000,2531,CYD,II,TATA TELESERVICES LIMITED.>8A IN,3494089161,Prepaid Tax-Other-Value Added Tax | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408916,3015388988,GAIM,1,1330.911,QF97,,2023-01-03,33187.3600000000,2531,CYD,II,TATA TELESERVICES LIMITED.>8A IN,3494089161,Prepaid-GAIM-Circuit Expense | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408933,3015389376,GAIM,6,1330.911,QF97,,2023-01-03,67850.0000000000,-57500,CYD,II,TATA TELESERVICES LIMITED.>8A IN,3494089336,Prepaid-GAIM-Circuit Expense | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408948,3015389832,GAIM,1,1330.911,QF97,,2023-01-03,59792.8100000000,4560,CYD,II,TATA TELESERVICES LIMITED.>8A IN,3494089481,Prepaid-GAIM-Circuit Expense | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408948,3015389832,GAIM,1,1300.9102,QF97,,2023-01-03,59792.8100000000,4560,CYD,II,TATA TELESERVICES LIMITED.>8A IN,3494089481,Prepaid Tax-Other-Value Added Tax | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408964,FAB4180422,GAIM,1,1300.9102,QF75,,2023-01-01,818349.8400000000,112876,CYD,XM,AXTEL SAB DE CV,3494089641,Prepaid Tax-Other-Value Added Tax | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408964,FAB4180422,GAIM,1,1330.911,QF75,,2023-01-01,818349.8400000000,112876,CYD,XM,AXTEL SAB DE CV,3494089641,Prepaid-GAIM-Circuit Expense | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349408970,E0012243,GAIM,2,1330.911,QF84,,2023-01-11,3270.9600000000,3150,CYD,PU,TELEFONICA GLOBAL SOLUTIONS PERU SAC,3494089702,Prepaid-GAIM-Circuit Expense | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349409030,40230102034,GAIM,1,1300.9102,QTHB,,2023-01-13,12272.0000000000,826,CYD,TH,UNITED INFORMATION HIGHWAY CO LTD,3494090301,Prepaid Tax-Other-Value Added Tax | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349409030,40230102034,GAIM,1,1330.911,QTHB,,2023-01-13,12272.0000000000,826,CYD,TH,UNITED INFORMATION HIGHWAY CO LTD,3494090301,Prepaid-GAIM-Circuit Expense | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349409131,MASSC15624730,71ABWS,1,6423.645M,5S00,,2023-01-16,743.1600000000,743,450,SC,MASTEC NORTH AMERICA INC      ACH>9B,3494091311,Buried Cable Exp - Metallic Svc/Drop Wire - Rearrange & Changes | Contract Plant Labor (Excl Installation),,null,,2023-01-31,N,null,2023-01,2023
null,349409188,ERP0000079876171,71ERPAP,1,4130.55,SS00,,2023-01-14,36.8700000000,37,CYD,GA,FOR CUSTOMER,3494091881,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349409200,709301638,FUSEAP,7,6728.99,SS00,NONE,2023-01-01,261969.9900000000,2460,421,GA,ACCENTURE INTERNATIONAL LIMITED,3494092007,Oth Gen/Admin Exp-Other Exp - Other | Contract Programmers & Data Processing - Time & Material Contractors,A02B54S,null,,2023-01-31,N,null,2023-01,2023
null,349409271,ERP0000079879083,71ERPAP,1,4130.55,SS00,,2023-01-14,31.2200000000,31,CYD,GA,FOR CUSTOMER,3494092711,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349409480,ERP0000079879284,71ERPAP,1,4130.55,SS00,,2023-01-14,2.8500000000,3,CYD,GA,FOR CUSTOMER,3494094801,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349409576,ERP0000079879380,71ERPAP,1,4130.55,SS00,,2023-01-14,28.9000000000,29,CYD,GA,FOR CUSTOMER,3494095761,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349409628,ERP0000079879408,71ERPAP,1,4130.55,SS00,,2023-01-14,18.6700000000,19,CYD,GA,FOR CUSTOMER,3494096281,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349409644,ATTIN00537262,FLDGLSS,1,6728.99,7M39,NONE,2023-01-15,1568.0000000000,1568,460,CA,PYRAMID CONSULTING INC>9M,3494096441,Oth Gen/Admin Exp-Other Exp - Other | Contract Engineering & Drafting (Excl Installation),A0212AR,null,,2023-01-31,N,null,2023-01,2023
null,349409680,ERP0000079879437,71ERPAP,1,4130.55,SS00,,2023-01-14,48.3300000000,48,CYD,GA,FOR CUSTOMER,3494096801,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349409745,ATTIN00537280,FLDGLSS,1,6728.99,7M39,NONE,2023-01-15,1960.0000000000,1960,460,CA,ARTECH INFORMATION SYSTEMS LLC>9T,3494097451,Oth Gen/Admin Exp-Other Exp - Other | Contract Engineering & Drafting (Excl Installation),A0212AR,null,,2023-01-31,N,null,2023-01,2023
null,349409861,ERP0000079879531,71ERPAP,1,4130.55,SS00,,2023-01-14,5.9400000000,6,CYD,GA,FOR CUSTOMER,3494098611,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349410007,ERP0000079891566,71ERPAP,1,4130.55,SS00,,2023-01-15,4.5600000000,5,CYD,GA,FOR CUSTOMER,3494100071,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349410062,ERP0000079891421,71ERPAP,1,4130.55,SS00,,2023-01-15,13.6000000000,14,CYD,GA,FOR CUSTOMER,3494100621,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349410346,ERP0000079879737,71ERPAP,1,4130.55,SS00,,2023-01-14,102.5900000000,103,CYD,GA,FOR CUSTOMER,3494103461,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349410419,ERP0000079879774,71ERPAP,1,4130.55,SS00,,2023-01-14,147.1600000000,147,CYD,GA,FOR CUSTOMER,3494104191,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349410572,ERP0000079879840,71ERPAP,1,4130.55,SS00,,2023-01-14,3.7300000000,4,CYD,GA,FOR CUSTOMER,3494105721,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349410587,ERP0000079885638,71ERPAP,1,4130.55,SS00,,2023-01-15,23.3400000000,23,CYD,GA,FOR CUSTOMER,3494105871,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349410687,ERP0000079885769,71ERPAP,1,4130.55,SS00,,2023-01-15,0.9300000000,1,CYD,GA,FOR CUSTOMER,3494106871,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349410705,ERP0000079879905,71ERPAP,1,4130.55,SS00,,2023-01-14,7.7400000000,8,CYD,GA,FOR CUSTOMER,3494107051,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349410749,ERP0000079879928,71ERPAP,1,4130.55,SS00,,2023-01-14,51.8400000000,52,CYD,GA,FOR CUSTOMER,3494107491,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349410844,ERP0000079882293,71ERPAP,1,4130.55,SS00,,2023-01-14,10.5300000000,11,CYD,GA,FOR CUSTOMER,3494108441,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349411007,ERP0000079885452,71ERPAP,1,4130.55,SS00,,2023-01-15,0.7600000000,1,CYD,GA,FOR CUSTOMER,3494110071,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349411069,ERP0000079885989,71ERPAP,1,4130.55,SS00,,2023-01-15,2.5400000000,3,CYD,GA,FOR CUSTOMER,3494110691,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349411182,12607615,71PCARD,11,6728.99,SS00,,2023-01-16,8242.9300000000,72,28B,GA,AMERICAN EXPRESS074457,34941118211,Oth Gen/Admin Exp-Other Exp - Other | Rented Motor Vehicle,,null,,2023-01-31,N,null,2023-01,2023
null,349411215,ERP0000079879426,71ERPAP,1,4130.55,SS00,,2023-01-14,23.1200000000,23,CYD,GA,FOR CUSTOMER,3494112151,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349411275,12607619,71PCARD,13,6805.12,SS00,,2023-01-16,18673.7200000000,8,282,GA,AMERICAN EXPRESS074457,34941127513,Meals | Meals (Non-Taxable),,null,,2023-01-31,N,null,2023-01,2023
null,349411314,ERP0000079896210,71ERPAP,1,4130.55,SS00,,2023-01-16,2.5100000000,3,CYD,GA,FOR CUSTOMER,3494113141,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349411315,12607621,71PCARD,20,6728.99,SS00,,2023-01-16,10063.8800000000,274,520,GA,AMERICAN EXPRESS074457,34941131520,Oth Gen/Admin Exp-Other Exp - Other | Material Purchases,,null,,2023-01-31,N,null,2023-01,2023
null,349411315,12607621,71PCARD,21,6805.12,SS00,,2023-01-16,10063.8800000000,61,282,GA,AMERICAN EXPRESS074457,34941131521,Meals | Meals (Non-Taxable),,null,,2023-01-31,N,null,2023-01,2023
null,349411315,12607621,71PCARD,33,6805.12,SS00,,2023-01-16,10063.8800000000,32,282,GA,AMERICAN EXPRESS074457,34941131533,Meals | Meals (Non-Taxable),,null,,2023-01-31,N,null,2023-01,2023
null,349411333,ERP0000079891857,71ERPAP,1,4130.55,SS00,,2023-01-15,9.1600000000,9,CYD,GA,FOR CUSTOMER,3494113331,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349411400,12607627,71PCARD,30,6805.12,SS00,,2023-01-16,12429.0400000000,9,282,GA,AMERICAN EXPRESS074457,34941140030,Meals | Meals (Non-Taxable),,null,,2023-01-31,N,null,2023-01,2023
null,349411412,12607628,71PCARD,19,6805.12,SS00,,2023-01-16,12119.3100000000,43,282,GA,AMERICAN EXPRESS074457,34941141219,Meals | Meals (Non-Taxable),,null,,2023-01-31,N,null,2023-01,2023
null,349411433,12607630,71PCARD,35,6728.99,SS00,,2023-01-16,13496.8100000000,29,28B,GA,AMERICAN EXPRESS074457,34941143335,Oth Gen/Admin Exp-Other Exp - Other | Rented Motor Vehicle,,null,,2023-01-31,N,null,2023-01,2023
null,349411456,12607631,71PCARD,16,6728.99,SS00,,2023-01-16,12094.9400000000,78,520,GA,AMERICAN EXPRESS074457,34941145616,Oth Gen/Admin Exp-Other Exp - Other | Material Purchases,,null,,2023-01-31,N,null,2023-01,2023
null,349411468,12607632,71PCARD,12,6728.99,SS00,,2023-01-16,23219.8600000000,10,287,GA,AMERICAN EXPRESS074457,34941146812,Oth Gen/Admin Exp-Other Exp - Other | Airfare & Other Public Transportation,,null,,2023-01-31,N,null,2023-01,2023
null,349411477,12607633,71PCARD,26,6728.99,SS00,,2023-01-16,23634.2600000000,1038,287,GA,AMERICAN EXPRESS074457,34941147726,Oth Gen/Admin Exp-Other Exp - Other | Airfare & Other Public Transportation,,null,,2023-01-31,N,null,2023-01,2023
null,349411502,12607635,71PCARD,11,6728.99,SS00,,2023-01-16,15035.3600000000,12,28B,GA,AMERICAN EXPRESS074457,34941150211,Oth Gen/Admin Exp-Other Exp - Other | Rented Motor Vehicle,,null,,2023-01-31,N,null,2023-01,2023
null,349411502,12607635,71PCARD,42,6728.99,SS00,,2023-01-16,15035.3600000000,160,286,GA,AMERICAN EXPRESS074457,34941150242,Oth Gen/Admin Exp-Other Exp - Other | Lodging,,null,,2023-01-31,N,null,2023-01,2023
null,349411549,ERP0000079896356,71ERPAP,1,4130.55,SS00,,2023-01-16,19.9500000000,20,CYD,GA,FOR CUSTOMER,3494115491,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349411565,12607639,71PCARD,23,6728.99,SS00,,2023-01-16,55486.8000000000,27,287,GA,AMERICAN EXPRESS074457,34941156523,Oth Gen/Admin Exp-Other Exp - Other | Airfare & Other Public Transportation,,null,,2023-01-31,N,null,2023-01,2023
null,349411593,12607641,71PCARD,43,6728.99,SS00,,2023-01-16,7040.5200000000,824,286,GA,AMERICAN EXPRESS074457,34941159343,Oth Gen/Admin Exp-Other Exp - Other | Lodging,,null,,2023-01-31,N,null,2023-01,2023
null,349411611,12607643,71PCARD,7,6534.51,TA00,,2023-01-16,3380.5200000000,46,282,AR,AMERICAN EXPRESS074457,3494116117,Plant Oper Admin Exp-Incurred | Meals (Non-Taxable),,null,,2023-01-31,N,null,2023-01,2023
null,349411617,12607644,71PCARD,4,6512.1,TK00,,2023-01-16,1718.4500000000,422,286,KS,AMERICAN EXPRESS074457,3494116174,Provisioning Exp - Incurred | Lodging,,null,,2023-01-31,N,null,2023-01,2023
null,349411630,12607647,71PCARD,1,6534.61,TT00,,2023-01-16,9601.6400000000,1434,286,TX,AMERICAN EXPRESS074457,3494116301,Plant Oper Admin Exp-General And Support Plant Costs-Incurred | Lodging,,null,,2023-01-31,N,null,2023-01,2023
null,349411693,ERP0000079894065,71ERPAP,1,4130.55,SS00,,2023-01-16,36.9900000000,37,CYD,GA,FOR CUSTOMER,3494116931,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349411735,ERP0000079892766,71ERPAP,1,4130.55,SS00,,2023-01-16,3.4200000000,3,CYD,GA,FOR CUSTOMER,3494117351,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349411751,ERP0000079892754,71ERPAP,1,4130.55,SS00,,2023-01-16,26.6600000000,27,CYD,GA,FOR CUSTOMER,3494117511,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349411832,ERP0000079892677,71ERPAP,1,4130.55,SS00,,2023-01-16,3.3600000000,3,CYD,GA,FOR CUSTOMER,3494118321,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349411958,ERP0000079893352,71ERPAP,1,4130.55,SS00,,2023-01-16,36.8400000000,37,CYD,GA,FOR CUSTOMER,3494119581,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349412168,GB23000302,CONBL,47,2003.8645C,5G00,NONE,2023-01-13,74261.8200000000,29,450,GA,ANSCO & ASSOCIATES LLC          EDI>9B,34941216847,Tele PUC-Buried Cable - Nonmetallic - Exchange - Service Wire | Contract Plant Labor (Excl Installation),A025N57,null,,2023-01-31,N,null,2023-01,2023
null,349412168,GB23000302,CONBL,81,2003.8645C,5G00,NONE,2023-01-13,74261.8200000000,473,450,GA,ANSCO & ASSOCIATES LLC          EDI>9B,34941216881,Tele PUC-Buried Cable - Nonmetallic - Exchange - Service Wire | Contract Plant Labor (Excl Installation),A025N57,null,,2023-01-31,N,null,2023-01,2023
null,349412185,ERP0000079893096,71ERPAP,1,4130.55,SS00,,2023-01-16,44.8400000000,45,CYD,GA,FOR CUSTOMER,3494121851,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349412193,ERP0000079893107,71ERPAP,1,4130.55,SS00,,2023-01-16,11.6700000000,12,CYD,GA,FOR CUSTOMER,3494121931,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349412389,JTC1086,71ABWS,1,2003.645C,TT00,NONE,2023-01-16,47834.6700000000,78,450,TX,J TUCKER CONSTRUCTION INC,3494123891,Tele PUC-Buried Cable - Metallic - Exchange Service  Wire | Contract Plant Labor (Excl Installation),A028Y6K,null,,2023-01-31,N,null,2023-01,2023
null,349412389,JTC1086,71ABWS,14,6423.645M,TT00,,2023-01-16,47834.6700000000,1094,450,TX,J TUCKER CONSTRUCTION INC,34941238914,Buried Cable Exp - Metallic Svc/Drop Wire - Rearrange & Changes | Contract Plant Labor (Excl Installation),,null,,2023-01-31,N,null,2023-01,2023
null,349412444,ERP0000079893473,71ERPAP,1,4130.55,SS00,,2023-01-16,1.0300000000,1,CYD,GA,FOR CUSTOMER,3494124441,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349412455,GA23000212,CONBL,27,2003.8645C,5G00,NONE,2023-01-13,13080.0900000000,587,450,GA,ANSCO & ASSOCIATES LLC          EDI>9B,34941245527,Tele PUC-Buried Cable - Nonmetallic - Exchange - Service Wire | Contract Plant Labor (Excl Installation),A02A92S,null,,2023-01-31,N,null,2023-01,2023
null,349412485,ICCQP854J8,ASCTR,5,6124.570M,SS00,,2023-01-01,1257.3300000000,3,6A9,GA,IBM CORPORATION>9M,3494124855,GPC Exp - Personal Computers & Peripherals | PC Leases,,null,,2023-01-31,N,null,2023-01,2023
null,349412846,3038402033294230107,SOLUTN,1,6998.21,QIBM,,2023-01-07,115.0000000000,115,8H9,NJ,CENTURYLINK>9I3,3494128461,Cost of Goods Sold - Other Services | Domestic Access - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349412853,661837146667420230107,SOLUTN,1,6998.21,QIBM,,2023-01-07,124.5600000000,125,8H9,NJ,PACIFIC BELL TELEPHONE COMPANY>9M,3494128531,Cost of Goods Sold - Other Services | Domestic Access - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349412867,SHIB1632074023-P,ASCTR,11,6124.570M,SS00,,2023-01-05,709.7000000000,12,6A9,WA,SHI INTERNATIONAL CORP,34941286711,GPC Exp - Personal Computers & Peripherals | PC Leases,,null,ST,2023-01-31,N,null,2023-01,2023
null,349413018,QUA15633614,71ABWS,1,2003.8645C,TT00,NONE,2023-01-16,61.0900000000,61,450,TX,QUALSAT LLC>9D,3494130181,Tele PUC-Buried Cable - Nonmetallic - Exchange - Service Wire | Contract Plant Labor (Excl Installation),A028Y6B,null,,2023-01-31,N,null,2023-01,2023
null,349413052,GJ23000454,CONBL,1,2003.845C,5G00,NONE,2023-01-13,360.0000000000,360,450,GA,ANSCO & ASSOCIATES LLC          EDI>9B,3494130521,Tele PUC-Buried Cable-Nonmetallic | Contract Plant Labor (Excl Installation),A02GGEB,null,,2023-01-31,N,null,2023-01,2023
null,349413106,AH23000170,CONBL,1,2003.4C,5A00,NONE,2023-01-13,1142.3100000000,829,450,AL,STAR CONSTRUCTION LLC             EDI>9B,3494131061,Tele PUC-Conduit Sys-Underground Conduit | Contract Plant Labor (Excl Installation),A02HFK9,null,,2023-01-31,N,null,2023-01,2023
null,349413110,AC23000135,CONBL,2,2003.822C,5A00,NONE,2023-01-13,552.5300000000,210,450,AL,STAR CONSTRUCTION LLC             EDI>9B,3494131102,Tele PUC-Aerial Cable - Nonmetallic | Contract Plant Labor (Excl Installation),A025QXT,null,,2023-01-31,N,null,2023-01,2023
null,349413115,SHIB1633966123-P,ASCTR,1,6124.570M,1001,,2023-01-11,55.9000000000,20,6A9,GA,SHI INTERNATIONAL CORP,3494131151,GPC Exp - Personal Computers & Peripherals | PC Leases,,null,UT,2023-01-31,N,null,2023-01,2023
null,349413184,AH23000172,CONBL,3,3100.1X,5A00,NONE,2023-01-13,491.3300000000,119,450,AL,STAR CONSTRUCTION LLC             EDI>9B,3494131843,Accum Dep-Poles-Pole Lines | Contract Plant Labor (Excl Installation),A02GQM2,null,,2023-01-31,N,null,2023-01,2023
null,349413251,FM23000186,CONBL,12,2003.845C,5F00,NONE,2023-01-13,22472.6400000000,33,450,FL,IVY H SMITH COMPANY LLC>1,34941325112,Tele PUC-Buried Cable-Nonmetallic | Contract Plant Labor (Excl Installation),A0293TR,null,,2023-01-31,N,null,2023-01,2023
